Timestamp,Symbol,Action,Quantity,Price
2025-12-29 12:57:10,NIFTY,buy,50,19500.05
2025-12-29 13:35:39,NIFTY,buy,50,25944.5
2025-12-29 13:35:40,NIFTY,buy,50,25945.15
2025-12-29 13:35:40,NIFTY,buy,50,25944.5
2025-12-29 13:35:41,NIFTY,buy,50,25943.8
2025-12-29 13:35:41,NIFTY,buy,50,25942.9
2025-12-29 13:35:42,NIFTY,buy,50,25943.65
2025-12-29 13:35:42,NIFTY,buy,50,25943.45
2025-12-29 13:35:43,NIFTY,buy,50,25942.65
2025-12-29 13:35:43,NIFTY,buy,50,25943.2
2025-12-29 13:35:44,NIFTY,buy,50,25943.9
2025-12-29 13:35:44,NIFTY,buy,50,25944.1
2025-12-29 13:35:45,NIFTY,buy,50,25944.5
2025-12-29 13:35:45,NIFTY,buy,50,25942.5
2025-12-29 13:35:46,NIFTY,buy,50,25942.5
2025-12-29 13:35:46,NIFTY,buy,50,25944.45
2025-12-29 13:35:47,NIFTY,buy,50,25944.5
2025-12-29 13:35:47,NIFTY,buy,50,25944.35
2025-12-29 13:35:48,NIFTY,buy,50,25943.3
2025-12-29 13:35:48,NIFTY,buy,50,25943.25
2025-12-29 13:35:49,NIFTY,buy,50,25943.15
2025-12-29 13:35:49,NIFTY,buy,50,25943.0
2025-12-29 13:35:50,NIFTY,buy,50,25943.85
2025-12-29 13:35:50,NIFTY,buy,50,25943.3
2025-12-29 13:35:51,NIFTY,buy,50,25942.35
2025-12-29 13:35:51,NIFTY,buy,50,25943.35
2025-12-29 13:35:52,NIFTY,buy,50,25943.4
2025-12-29 13:35:52,NIFTY,buy,50,25942.55
2025-12-29 13:35:53,NIFTY,buy,50,25942.45
2025-12-29 13:35:53,NIFTY,buy,50,25942.35
2025-12-29 13:35:54,NIFTY,buy,50,25942.1
2025-12-29 13:35:54,NIFTY,buy,50,25942.15
2025-12-29 13:35:55,NIFTY,buy,50,25942.7
2025-12-29 13:35:55,NIFTY,buy,50,25942.25
2025-12-29 13:35:56,NIFTY,buy,50,25942.8
2025-12-29 13:35:57,NIFTY,buy,50,25942.9
2025-12-29 13:35:57,NIFTY,buy,50,25942.95
2025-12-29 13:35:58,NIFTY,buy,50,25942.15
2025-12-29 13:35:58,NIFTY,buy,50,25942.8
2025-12-29 13:35:59,NIFTY,buy,50,25942.4
2025-12-29 13:35:59,NIFTY,buy,50,25942.6
2025-12-29 13:36:00,NIFTY,buy,50,25943.1
2025-12-29 13:36:00,NIFTY,buy,50,25941.95
2025-12-29 13:36:01,NIFTY,buy,50,25942.15
2025-12-29 13:36:01,NIFTY,buy,50,25943.0
2025-12-29 13:36:02,NIFTY,buy,50,25942.6
2025-12-29 13:36:02,NIFTY,buy,50,25942.9
2025-12-29 13:36:03,NIFTY,buy,50,25942.15
2025-12-29 13:36:03,NIFTY,buy,50,25942.1
2025-12-29 13:36:04,NIFTY,buy,50,25942.05
2025-12-29 13:36:04,NIFTY,buy,50,25943.55
2025-12-29 13:36:05,NIFTY,buy,50,25943.25
2025-12-29 13:36:05,NIFTY,buy,50,25943.2
2025-12-29 13:36:06,NIFTY,buy,50,25943.15
2025-12-29 13:36:06,NIFTY,buy,50,25943.55
2025-12-29 13:36:07,NIFTY,buy,50,25943.8
2025-12-29 13:36:07,NIFTY,buy,50,25942.85
2025-12-29 13:36:08,NIFTY,buy,50,25943.15
2025-12-29 13:36:08,NIFTY,buy,50,25943.9
2025-12-29 13:36:09,NIFTY,buy,50,25944.3
2025-12-29 13:36:09,NIFTY,buy,50,25943.3
2025-12-29 13:36:10,NIFTY,buy,50,25943.5
2025-12-29 13:36:10,NIFTY,buy,50,25943.35
2025-12-29 13:36:11,NIFTY,buy,50,25943.5
2025-12-29 13:36:11,NIFTY,buy,50,25942.95
2025-12-29 13:36:12,NIFTY,buy,50,25943.6
2025-12-29 13:36:12,NIFTY,buy,50,25943.65
2025-12-29 13:36:13,NIFTY,buy,50,25942.4
2025-12-29 13:36:13,NIFTY,buy,50,25942.2
2025-12-29 13:36:14,NIFTY,buy,50,25942.25
2025-12-29 13:36:14,NIFTY,buy,50,25942.45
2025-12-29 13:36:15,NIFTY,buy,50,25943.0
2025-12-29 13:36:15,NIFTY,buy,50,25943.05
2025-12-29 13:36:16,NIFTY,buy,50,25942.1
2025-12-29 13:36:16,NIFTY,buy,50,25942.25
2025-12-29 13:36:17,NIFTY,buy,50,25942.95
2025-12-29 13:36:17,NIFTY,buy,50,25942.7
2025-12-29 13:36:18,NIFTY,buy,50,25942.9
2025-12-29 13:36:18,NIFTY,buy,50,25943.15
2025-12-29 13:36:19,NIFTY,buy,50,25942.75
2025-12-29 13:36:19,NIFTY,buy,50,25942.4
2025-12-29 13:36:20,NIFTY,buy,50,25942.9
2025-12-29 13:36:20,NIFTY,buy,50,25943.2
2025-12-29 13:36:21,NIFTY,buy,50,25943.15
2025-12-29 13:36:21,NIFTY,buy,50,25943.25
2025-12-29 13:36:22,NIFTY,buy,50,25943.35
2025-12-29 13:36:22,NIFTY,buy,50,25943.0
2025-12-29 13:36:23,NIFTY,buy,50,25942.95
2025-12-29 13:36:23,NIFTY,buy,50,25943.45
2025-12-29 13:36:24,NIFTY,buy,50,25942.8
2025-12-29 13:36:24,NIFTY,buy,50,25943.8
2025-12-29 13:36:25,NIFTY,buy,50,25942.85
2025-12-29 13:36:25,NIFTY,buy,50,25942.05
2025-12-29 13:36:26,NIFTY,buy,50,25942.65
2025-12-29 13:36:26,NIFTY,buy,50,25942.8
2025-12-29 13:36:27,NIFTY,buy,50,25942.4
2025-12-29 13:36:27,NIFTY,buy,50,25941.7
2025-12-29 13:36:28,NIFTY,buy,50,25942.25
2025-12-29 13:36:28,NIFTY,buy,50,25943.0
2025-12-29 13:36:29,NIFTY,buy,50,25942.15
2025-12-29 13:36:29,NIFTY,buy,50,25943.4
2025-12-29 13:36:30,NIFTY,buy,50,25943.75
2025-12-29 13:36:30,NIFTY,buy,50,25941.95
2025-12-29 13:36:31,NIFTY,buy,50,25942.1
2025-12-29 13:36:31,NIFTY,buy,50,25942.4
2025-12-29 13:36:32,NIFTY,buy,50,25943.4
2025-12-29 13:36:32,NIFTY,buy,50,25943.3
2025-12-29 13:36:33,NIFTY,buy,50,25941.9
2025-12-29 13:36:33,NIFTY,buy,50,25942.8
2025-12-29 13:36:34,NIFTY,buy,50,25943.15
2025-12-29 13:36:34,NIFTY,buy,50,25943.6
2025-12-29 13:36:35,NIFTY,buy,50,25944.05
2025-12-29 13:36:35,NIFTY,buy,50,25941.9
2025-12-29 13:36:36,NIFTY,buy,50,25941.6
2025-12-29 13:36:36,NIFTY,buy,50,25942.65
2025-12-29 13:36:37,NIFTY,buy,50,25942.85
2025-12-29 13:36:37,NIFTY,buy,50,25943.1
2025-12-29 13:36:38,NIFTY,buy,50,25943.15
2025-12-29 13:36:38,NIFTY,buy,50,25945.3
2025-12-29 13:36:39,NIFTY,buy,50,25944.9
2025-12-29 13:36:39,NIFTY,buy,50,25945.2
2025-12-29 13:36:40,NIFTY,buy,50,25945.55
2025-12-29 13:36:40,NIFTY,buy,50,25945.0
2025-12-29 13:36:41,NIFTY,buy,50,25945.0
2025-12-29 13:36:41,NIFTY,buy,50,25944.35
2025-12-29 13:36:42,NIFTY,buy,50,25944.7
2025-12-29 13:36:42,NIFTY,buy,50,25945.45
2025-12-29 13:36:43,NIFTY,buy,50,25944.65
2025-12-29 13:36:43,NIFTY,buy,50,25944.05
2025-12-29 13:36:44,NIFTY,buy,50,25945.5
2025-12-29 13:36:44,NIFTY,buy,50,25944.95
2025-12-29 13:36:45,NIFTY,buy,50,25944.65
2025-12-29 13:36:45,NIFTY,buy,50,25943.2
2025-12-29 13:36:46,NIFTY,buy,50,25942.85
2025-12-29 13:36:46,NIFTY,buy,50,25944.85
2025-12-29 13:36:47,NIFTY,buy,50,25944.6
2025-12-29 13:36:47,NIFTY,buy,50,25945.8
2025-12-29 13:36:48,NIFTY,buy,50,25945.3
2025-12-29 13:36:48,NIFTY,buy,50,25945.0
2025-12-29 13:36:49,NIFTY,buy,50,25944.65
2025-12-29 13:36:49,NIFTY,buy,50,25943.9
2025-12-29 13:36:50,NIFTY,buy,50,25946.4
2025-12-29 13:36:50,NIFTY,buy,50,25946.7
2025-12-29 13:36:51,NIFTY,buy,50,25945.85
2025-12-29 13:36:51,NIFTY,buy,50,25946.9
2025-12-29 13:36:52,NIFTY,buy,50,25947.3
2025-12-29 13:36:52,NIFTY,buy,50,25945.55
2025-12-29 13:36:53,NIFTY,buy,50,25945.0
2025-12-29 13:36:53,NIFTY,buy,50,25945.0
2025-12-29 13:36:54,NIFTY,buy,50,25946.15
2025-12-29 13:36:54,NIFTY,buy,50,25946.45
2025-12-29 13:36:55,NIFTY,buy,50,25945.4
2025-12-29 13:36:55,NIFTY,buy,50,25945.05
2025-12-29 13:36:56,NIFTY,buy,50,25945.6
2025-12-29 13:36:56,NIFTY,buy,50,25945.0
2025-12-29 13:36:57,NIFTY,buy,50,25945.4
2025-12-29 13:36:57,NIFTY,buy,50,25945.45
2025-12-29 13:36:58,NIFTY,buy,50,25945.3
2025-12-29 13:36:58,NIFTY,buy,50,25945.05
2025-12-29 13:36:59,NIFTY,buy,50,25945.4
2025-12-29 13:36:59,NIFTY,buy,50,25945.55
2025-12-29 13:37:00,NIFTY,buy,50,25946.15
2025-12-29 13:37:00,NIFTY,buy,50,25945.15
2025-12-29 13:37:01,NIFTY,buy,50,25945.2
2025-12-29 13:37:01,NIFTY,buy,50,25944.1
2025-12-29 13:37:02,NIFTY,buy,50,25944.75
2025-12-29 13:37:02,NIFTY,buy,50,25945.0
2025-12-29 13:37:03,NIFTY,buy,50,25945.0
2025-12-29 13:37:03,NIFTY,buy,50,25945.6
2025-12-29 13:37:04,NIFTY,buy,50,25944.95
2025-12-29 13:37:04,NIFTY,buy,50,25944.4
2025-12-29 13:37:05,NIFTY,buy,50,25945.7
2025-12-29 13:37:05,NIFTY,buy,50,25946.0
2025-12-29 13:37:06,NIFTY,buy,50,25946.35
2025-12-29 13:37:06,NIFTY,buy,50,25945.75
2025-12-29 13:37:07,NIFTY,buy,50,25945.65
2025-12-29 13:37:07,NIFTY,buy,50,25945.05
2025-12-29 13:37:08,NIFTY,buy,50,25945.7
2025-12-29 13:37:08,NIFTY,buy,50,25947.2
2025-12-29 13:37:09,NIFTY,buy,50,25946.4
2025-12-29 13:37:10,NIFTY,buy,50,25946.7
2025-12-29 13:37:10,NIFTY,buy,50,25945.6
2025-12-29 13:37:11,NIFTY,buy,50,25945.4
2025-12-29 13:37:11,NIFTY,buy,50,25945.5
2025-12-29 13:37:12,NIFTY,buy,50,25945.75
2025-12-29 13:37:12,NIFTY,buy,50,25945.5
2025-12-29 13:37:13,NIFTY,buy,50,25945.2
2025-12-29 13:37:13,NIFTY,buy,50,25945.2
2025-12-29 13:37:14,NIFTY,buy,50,25945.95
2025-12-29 13:37:14,NIFTY,buy,50,25945.85
2025-12-29 13:37:15,NIFTY,buy,50,25946.15
2025-12-29 13:37:15,NIFTY,buy,50,25943.9
2025-12-29 13:37:16,NIFTY,buy,50,25944.15
2025-12-29 13:37:16,NIFTY,buy,50,25944.55
2025-12-29 13:37:17,NIFTY,buy,50,25945.15
2025-12-29 13:37:17,NIFTY,buy,50,25946.4
2025-12-29 13:37:18,NIFTY,buy,50,25945.55
2025-12-29 13:37:18,NIFTY,buy,50,25945.55
2025-12-29 13:37:19,NIFTY,buy,50,25945.2
2025-12-29 13:37:19,NIFTY,buy,50,25945.05
2025-12-29 13:37:20,NIFTY,buy,50,25945.5
2025-12-29 13:37:20,NIFTY,buy,50,25945.4
2025-12-29 13:37:21,NIFTY,buy,50,25945.55
2025-12-29 13:37:21,NIFTY,buy,50,25945.75
2025-12-29 13:37:22,NIFTY,buy,50,25945.65
2025-12-29 13:37:22,NIFTY,buy,50,25945.3
2025-12-29 13:37:23,NIFTY,buy,50,25944.6
2025-12-29 13:37:23,NIFTY,buy,50,25944.9
2025-12-29 13:37:24,NIFTY,buy,50,25945.1
2025-12-29 13:37:24,NIFTY,buy,50,25945.4
2025-12-29 13:37:25,NIFTY,buy,50,25944.85
2025-12-29 13:37:25,NIFTY,buy,50,25944.75
2025-12-29 13:37:26,NIFTY,buy,50,25944.9
2025-12-29 13:37:26,NIFTY,buy,50,25945.05
2025-12-29 13:37:27,NIFTY,buy,50,25944.5
2025-12-29 13:37:27,NIFTY,buy,50,25944.0
2025-12-29 13:37:28,NIFTY,buy,50,25943.5
2025-12-29 13:37:28,NIFTY,buy,50,25944.4
2025-12-29 13:37:29,NIFTY,buy,50,25944.45
2025-12-29 13:37:29,NIFTY,buy,50,25942.9
2025-12-29 13:37:30,NIFTY,buy,50,25944.1
2025-12-29 13:37:30,NIFTY,buy,50,25943.4
2025-12-29 13:37:31,NIFTY,buy,50,25942.9
2025-12-29 13:37:31,NIFTY,buy,50,25943.8
2025-12-29 13:37:32,NIFTY,buy,50,25944.3
2025-12-29 13:37:32,NIFTY,buy,50,25942.9
2025-12-29 13:37:33,NIFTY,buy,50,25942.6
2025-12-29 13:37:33,NIFTY,buy,50,25943.1
2025-12-29 13:37:34,NIFTY,buy,50,25943.45
2025-12-29 13:37:34,NIFTY,buy,50,25942.5
2025-12-29 13:37:35,NIFTY,buy,50,25942.4
2025-12-29 13:37:35,NIFTY,buy,50,25941.6
2025-12-29 13:37:36,NIFTY,buy,50,25941.35
2025-12-29 13:37:36,NIFTY,buy,50,25941.35
2025-12-29 13:37:37,NIFTY,buy,50,25941.05
2025-12-29 13:37:37,NIFTY,buy,50,25940.8
2025-12-29 13:37:38,NIFTY,buy,50,25940.85
2025-12-29 13:37:38,NIFTY,buy,50,25941.5
2025-12-29 13:37:39,NIFTY,buy,50,25940.5
2025-12-29 13:37:39,NIFTY,buy,50,25940.0
2025-12-29 13:37:40,NIFTY,buy,50,25940.5
2025-12-29 13:37:40,NIFTY,buy,50,25939.85
2025-12-29 13:37:41,NIFTY,buy,50,25939.75
2025-12-29 13:37:41,NIFTY,buy,50,25939.5
2025-12-29 13:37:42,NIFTY,buy,50,25938.9
2025-12-29 13:37:42,NIFTY,buy,50,25937.75
2025-12-29 13:37:43,NIFTY,buy,50,25937.1
2025-12-29 13:37:43,NIFTY,buy,50,25937.45
2025-12-29 13:37:44,NIFTY,buy,50,25937.15
2025-12-29 13:37:44,NIFTY,buy,50,25937.05
2025-12-29 13:37:45,NIFTY,buy,50,25937.05
2025-12-29 13:37:45,NIFTY,buy,50,25936.25
2025-12-29 13:37:46,NIFTY,buy,50,25936.2
2025-12-29 13:37:46,NIFTY,buy,50,25938.15
2025-12-29 13:37:47,NIFTY,buy,50,25937.8
2025-12-29 13:37:47,NIFTY,buy,50,25937.8
2025-12-29 13:37:48,NIFTY,buy,50,25937.35
2025-12-29 13:37:48,NIFTY,buy,50,25937.1
2025-12-29 13:37:49,NIFTY,buy,50,25936.2
2025-12-29 13:37:49,NIFTY,buy,50,25937.05
2025-12-29 13:37:50,NIFTY,buy,50,25937.4
2025-12-29 13:37:50,NIFTY,buy,50,25937.4
2025-12-29 13:37:51,NIFTY,buy,50,25936.85
2025-12-29 13:37:51,NIFTY,buy,50,25937.1
2025-12-29 13:37:52,NIFTY,buy,50,25937.25
2025-12-29 13:37:52,NIFTY,buy,50,25937.15
2025-12-29 13:37:53,NIFTY,buy,50,25936.65
2025-12-29 13:37:53,NIFTY,buy,50,25936.6
2025-12-29 13:37:54,NIFTY,buy,50,25936.3
2025-12-29 13:37:54,NIFTY,buy,50,25935.8
2025-12-29 13:37:55,NIFTY,buy,50,25936.85
2025-12-29 13:37:55,NIFTY,buy,50,25935.5
2025-12-29 13:37:56,NIFTY,buy,50,25935.3
2025-12-29 13:37:57,NIFTY,buy,50,25936.1
2025-12-29 13:37:57,NIFTY,buy,50,25935.3
2025-12-29 13:37:57,NIFTY,buy,50,25935.8
2025-12-29 13:37:58,NIFTY,buy,50,25935.35
2025-12-29 13:37:58,NIFTY,buy,50,25935.85
2025-12-29 13:37:59,NIFTY,buy,50,25936.45
2025-12-29 13:37:59,NIFTY,buy,50,25935.95
2025-12-29 13:38:00,NIFTY,buy,50,25936.95
2025-12-29 13:38:00,NIFTY,buy,50,25935.6
2025-12-29 13:38:01,NIFTY,buy,50,25935.15
2025-12-29 13:38:01,NIFTY,buy,50,25935.6
2025-12-29 13:38:02,NIFTY,buy,50,25935.65
2025-12-29 13:38:02,NIFTY,buy,50,25936.55
2025-12-29 13:38:03,NIFTY,buy,50,25935.4
2025-12-29 13:38:03,NIFTY,buy,50,25935.3
2025-12-29 13:38:04,NIFTY,buy,50,25935.0
2025-12-29 13:38:04,NIFTY,buy,50,25935.65
2025-12-29 13:38:05,NIFTY,buy,50,25936.1
2025-12-29 13:38:05,NIFTY,buy,50,25935.9
2025-12-29 13:38:06,NIFTY,buy,50,25935.95
2025-12-29 13:38:06,NIFTY,buy,50,25936.85
2025-12-29 13:38:07,NIFTY,buy,50,25936.7
2025-12-29 13:38:07,NIFTY,buy,50,25936.75
2025-12-29 13:38:08,NIFTY,buy,50,25936.55
2025-12-29 13:38:08,NIFTY,buy,50,25937.6
2025-12-29 13:38:09,NIFTY,buy,50,25937.85
2025-12-29 13:38:09,NIFTY,buy,50,25937.85
2025-12-29 13:38:10,NIFTY,buy,50,25939.4
2025-12-29 13:38:10,NIFTY,buy,50,25938.4
2025-12-29 13:38:11,NIFTY,buy,50,25938.0
2025-12-29 13:38:11,NIFTY,buy,50,25938.05
2025-12-29 13:38:12,NIFTY,buy,50,25937.4
2025-12-29 13:38:12,NIFTY,buy,50,25937.85
2025-12-29 13:38:13,NIFTY,buy,50,25937.45
2025-12-29 13:38:13,NIFTY,buy,50,25939.0
2025-12-29 13:38:14,NIFTY,buy,50,25939.5
2025-12-29 13:38:14,NIFTY,buy,50,25939.25
2025-12-29 13:38:15,NIFTY,buy,50,25939.75
2025-12-29 13:38:15,NIFTY,buy,50,25938.4
2025-12-29 13:38:16,NIFTY,buy,50,25938.1
2025-12-29 13:38:16,NIFTY,buy,50,25937.45
2025-12-29 13:38:17,NIFTY,buy,50,25939.65
2025-12-29 13:38:17,NIFTY,buy,50,25940.5
2025-12-29 13:38:18,NIFTY,buy,50,25939.7
2025-12-29 13:38:18,NIFTY,buy,50,25938.55
2025-12-29 13:38:19,NIFTY,buy,50,25938.15
2025-12-29 13:38:19,NIFTY,buy,50,25938.7
2025-12-29 13:38:20,NIFTY,buy,50,25939.8
2025-12-29 13:38:20,NIFTY,buy,50,25939.85
2025-12-29 13:38:21,NIFTY,buy,50,25938.4
2025-12-29 13:38:21,NIFTY,buy,50,25937.6
2025-12-29 13:38:22,NIFTY,buy,50,25937.3
2025-12-29 13:38:22,NIFTY,buy,50,25936.55
2025-12-29 13:38:23,NIFTY,buy,50,25936.95
2025-12-29 13:38:23,NIFTY,buy,50,25937.7
2025-12-29 13:38:24,NIFTY,buy,50,25936.6
2025-12-29 13:38:24,NIFTY,buy,50,25937.2
2025-12-29 13:38:25,NIFTY,buy,50,25937.4
2025-12-29 13:38:25,NIFTY,buy,50,25937.7
2025-12-29 13:38:26,NIFTY,buy,50,25937.35
2025-12-29 13:38:26,NIFTY,buy,50,25938.8
2025-12-29 13:38:27,NIFTY,buy,50,25937.25
2025-12-29 13:38:27,NIFTY,buy,50,25937.2
2025-12-29 13:38:28,NIFTY,buy,50,25937.7
2025-12-29 13:38:28,NIFTY,buy,50,25937.6
2025-12-29 13:38:29,NIFTY,buy,50,25937.7
2025-12-29 13:38:29,NIFTY,buy,50,25938.05
2025-12-29 13:38:30,NIFTY,buy,50,25937.85
2025-12-29 13:38:30,NIFTY,buy,50,25935.7
2025-12-29 13:38:31,NIFTY,buy,50,25936.15
2025-12-29 13:38:31,NIFTY,buy,50,25937.0
2025-12-29 13:38:32,NIFTY,buy,50,25938.95
2025-12-29 13:38:32,NIFTY,buy,50,25938.8
2025-12-29 13:38:33,NIFTY,buy,50,25938.15
2025-12-29 13:38:33,NIFTY,buy,50,25938.2
2025-12-29 13:38:34,NIFTY,buy,50,25938.1
2025-12-29 13:38:34,NIFTY,buy,50,25938.9
2025-12-29 13:38:35,NIFTY,buy,50,25938.2
2025-12-29 13:38:35,NIFTY,buy,50,25938.7
2025-12-29 13:38:36,NIFTY,buy,50,25938.05
2025-12-29 13:38:36,NIFTY,buy,50,25937.15
2025-12-29 13:38:37,NIFTY,buy,50,25937.15
2025-12-29 13:38:37,NIFTY,buy,50,25937.25
2025-12-29 13:38:38,NIFTY,buy,50,25937.05
2025-12-29 13:38:38,NIFTY,buy,50,25937.95
2025-12-29 13:38:39,NIFTY,buy,50,25937.8
2025-12-29 13:38:39,NIFTY,buy,50,25936.4
2025-12-29 13:38:40,NIFTY,buy,50,25937.65
2025-12-29 13:38:40,NIFTY,buy,50,25937.3
2025-12-29 13:38:41,NIFTY,buy,50,25936.7
2025-12-29 13:38:41,NIFTY,buy,50,25935.95
2025-12-29 13:38:42,NIFTY,buy,50,25936.45
2025-12-29 13:38:42,NIFTY,buy,50,25936.6
2025-12-29 13:38:43,NIFTY,buy,50,25935.4
2025-12-29 13:38:43,NIFTY,buy,50,25936.0
2025-12-29 13:38:44,NIFTY,buy,50,25936.2
2025-12-29 13:38:44,NIFTY,buy,50,25935.9
2025-12-29 13:38:45,NIFTY,buy,50,25936.85
2025-12-29 13:38:45,NIFTY,buy,50,25935.15
2025-12-29 13:38:46,NIFTY,buy,50,25935.95
2025-12-29 13:38:46,NIFTY,buy,50,25937.2
2025-12-29 13:38:47,NIFTY,buy,50,25937.15
2025-12-29 13:38:47,NIFTY,buy,50,25937.4
2025-12-29 13:38:48,NIFTY,buy,50,25937.7
2025-12-29 13:38:48,NIFTY,buy,50,25937.5
2025-12-29 13:38:49,NIFTY,buy,50,25937.5
2025-12-29 13:38:49,NIFTY,buy,50,25937.15
2025-12-29 13:38:50,NIFTY,buy,50,25938.5
2025-12-29 13:38:50,NIFTY,buy,50,25938.25
2025-12-29 13:38:51,NIFTY,buy,50,25937.25
2025-12-29 13:38:51,NIFTY,buy,50,25938.15
2025-12-29 13:38:52,NIFTY,buy,50,25937.95
2025-12-29 13:38:52,NIFTY,buy,50,25937.1
2025-12-29 13:38:53,NIFTY,buy,50,25937.15
2025-12-29 13:38:53,NIFTY,buy,50,25937.0
2025-12-29 13:38:54,NIFTY,buy,50,25938.15
2025-12-29 13:38:54,NIFTY,buy,50,25938.75
2025-12-29 13:38:55,NIFTY,buy,50,25938.6
2025-12-29 13:38:55,NIFTY,buy,50,25937.95
2025-12-29 13:38:56,NIFTY,buy,50,25937.6
2025-12-29 13:38:56,NIFTY,buy,50,25937.05
2025-12-29 13:38:57,NIFTY,buy,50,25937.65
2025-12-29 13:38:57,NIFTY,buy,50,25938.8
2025-12-29 13:38:58,NIFTY,buy,50,25938.55
2025-12-29 13:38:58,NIFTY,buy,50,25938.05
2025-12-29 13:38:59,NIFTY,buy,50,25938.4
2025-12-29 13:38:59,NIFTY,buy,50,25937.45
2025-12-29 13:39:00,NIFTY,buy,50,25938.75
2025-12-29 13:39:00,NIFTY,buy,50,25937.2
2025-12-29 13:39:01,NIFTY,buy,50,25936.7
2025-12-29 13:39:01,NIFTY,buy,50,25937.35
2025-12-29 13:39:02,NIFTY,buy,50,25936.75
2025-12-29 13:39:02,NIFTY,buy,50,25937.5
2025-12-29 13:39:03,NIFTY,buy,50,25937.15
2025-12-29 13:39:03,NIFTY,buy,50,25937.1
2025-12-29 13:39:04,NIFTY,buy,50,25937.05
2025-12-29 13:39:04,NIFTY,buy,50,25937.15
2025-12-29 13:39:05,NIFTY,buy,50,25937.95
2025-12-29 13:39:05,NIFTY,buy,50,25937.15
2025-12-29 13:39:06,NIFTY,buy,50,25937.45
2025-12-29 13:39:06,NIFTY,buy,50,25937.4
2025-12-29 13:39:07,NIFTY,buy,50,25937.95
2025-12-29 13:39:07,NIFTY,buy,50,25936.9
2025-12-29 13:39:08,NIFTY,buy,50,25937.35
2025-12-29 13:39:08,NIFTY,buy,50,25939.0
2025-12-29 13:39:09,NIFTY,buy,50,25938.7
2025-12-29 13:39:09,NIFTY,buy,50,25937.0
2025-12-29 13:39:10,NIFTY,buy,50,25938.45
2025-12-29 13:39:10,NIFTY,buy,50,25937.3
2025-12-29 13:39:11,NIFTY,buy,50,25937.0
2025-12-29 13:39:11,NIFTY,buy,50,25936.95
2025-12-29 13:39:12,NIFTY,buy,50,25937.95
